id,speed
1872,42.544228
1873,34.133266
1874,47.07461
1875,46.541668
1876,45.929596
1877,44.541756
1878,23.722244
1879,20.688492
1880,11.028362
1881,48.180023
1882,48.609837
1883,47.56294
1884,47.18479
1885,17.570698
1886,23.922298
1887,21.017838
1888,19.384562
1889,21.43922
1890,48.145653
1891,18.631437
1892,29.627214
1893,25.029451
1894,20.247614
1895,13.555764
1896,48.254017
1897,48.46706
1898,20.49687
1899,20.353626
1900,13.286715
1901,24.437765
1902,37.775223
1903,49.270973
1904,46.08119
1905,19.618223
1906,22.181162
1907,22.12833
1908,21.706018
1909,18.03808
1910,25.373905
1911,47.325752
1912,46.920856
1913,27.850174
1914,25.293438
1915,28.859293
1916,21.452047
1917,21.310516
1918,32.021072
1919,42.855995
1920,39.958008
1921,47.769543
1922,43.740208
1923,39.12615
1924,37.560432
1925,42.26962
1926,44.51556
1927,44.158382
1928,45.815624
1929,47.634163
1930,33.69655
1931,15.247518
1932,21.600033
1933,18.740927
1934,19.593506
1935,19.21838
1936,48.120934
1937,44.186367
1938,47.474926
1939,46.862675
1940,46.094078
1941,43.578358
1942,32.386368
1943,17.901997
1944,28.038994
1945,26.059135
1946,16.73001
1947,17.657137
1948,43.43331
1949,43.27102
1950,49.11694
1951,46.629414
1952,43.983067
1953,32.542675
1954,18.591772
1955,18.06289
1956,20.980455
1957,17.709257
1958,13.187646
1959,40.679565
1960,47.135834
1961,47.864758
1962,47.03115
1963,47.578094
1964,44.234665
1965,23.488325
1966,20.272573
1967,44.85434
1968,43.09571
1969,47.670933
1970,43.408478
1971,14.578209
1972,14.943439
1973,15.408145
1974,13.4794655
1975,10.928357
1976,19.218142
1977,39.549545
1978,46.95357
1979,47.255154
1980,48.28243
1981,47.218925
1982,40.640507
1983,28.625366
1984,25.599491
1985,21.11671
1986,22.631569
1987,21.81667
1988,37.368744
1989,44.01371
1990,46.456493
1991,46.88718
1992,46.58185
1993,42.823334
1994,41.45547
1995,40.008366
1996,39.66351
1997,37.964863
1998,47.56225
1999,33.647198
2000,19.43431
2001,19.723253
2002,20.945084
2003,15.125658
2004,23.558693
2005,40.704285
2006,42.740574
2007,47.848766
2008,14.552229
2009,17.00079
2010,22.769613
2011,17.154444
2012,13.030012
2013,15.907357
2014,21.301584
2015,18.896309
2016,20.144987
2017,14.481634
2018,34.55521
2019,38.03756
2020,41.811577
2021,48.838684
2022,48.20567
2023,47.63265
2024,23.39869
2025,21.16188
2026,21.999987
2027,20.556177
2028,17.870636
2029,45.10134
2030,38.71859
2031,43.590385
2032,46.427383
2033,44.605045
2034,20.250303
2035,16.646559
2036,14.999188
2037,17.318499
2038,9.249489
2039,48.66455
2040,48.205776
2041,48.960464
2042,28.663042
2043,26.541159
2044,20.842766
2045,20.241796
2046,42.68103
2047,40.496975
2048,36.565403
2049,40.650406
2050,39.157978
2051,42.51718
2052,35.77497
2053,47.87183
2054,48.04397
2055,45.575977
2056,18.569485
2057,24.426489
2058,22.158295
2059,15.615735
2060,19.374903
2061,17.227686
2062,14.148021
2063,46.523033
2064,47.20567
2065,45.979935
2066,17.327188
2067,22.469717
2068,17.447748
2069,20.50085
2070,11.067879
2071,34.87381
2072,41.018784
2073,44.67308
2074,48.181347
2075,29.069347
2076,13.669998
2077,16.66609
2078,15.894984
2079,19.410969
2080,19.652933
2081,34.609444
2082,47.934086
2083,46.76755
2084,44.990158
2085,14.067717
2086,20.65396
2087,16.968054
2088,19.034424
2089,42.93732
2090,40.768658
2091,48.18293
2092,47.53738
2093,48.236946
2094,45.1366
2095,16.639177
2096,21.416258
2097,17.253445
2098,15.794101
2099,16.742487
2100,13.070933
2101,38.347984
2102,47.351364
2103,48.510616
2104,47.006676
2105,46.336147
2106,26.869736
2107,23.099928
2108,22.699488
2109,22.937685
2110,19.06306
2111,20.457226
2112,18.65757
2113,31.574627
2114,44.46401
2115,46.811783
2116,46.314583
2117,43.82982
2118,44.065723
2119,38.99658
2120,36.707363
2121,36.46072
2122,40.079895
2123,35.83938
2124,33.113586
2125,33.98381
2126,47.285557
2127,47.45965
2128,46.403667
2129,46.0282
2130,44.708035
2131,16.669802
2132,21.047676
2133,18.339575
2134,14.971877
2135,17.185719
2136,17.07187
2137,9.323419
2138,48.500835
2139,48.72625
2140,17.193413
2141,15.490154
2142,41.50247
2143,48.977364
2144,48.375843
2145,45.731888
2146,14.597014
2147,21.136135
2148,16.211773
2149,14.607086
2150,19.661495
2151,39.15168
2152,43.126297
2153,47.93957
2154,47.83034
2155,47.141754
2156,11.652414
2157,13.256845
2158,18.650436
2159,14.319428
2160,16.645954
2161,12.307294
2162,34.43811
2163,39.24301
2164,47.96304
2165,29.28149
2166,15.439667
2167,17.050617
2168,24.030674
2169,21.210798
2170,17.352741
2171,16.558975
2172,15.777043
2173,10.312002
2174,40.009647
2175,35.702858
2176,38.326607
2177,48.464054
2178,49.074593
2179,49.262005
2180,20.175049
2181,19.145359
2182,19.324385
2183,17.463997
2184,17.491636
2185,29.698212
2186,39.17833
2187,37.32919
2188,48.5836
2189,48.37874
2190,48.128407
2191,47.74714
2192,47.389885
2193,44.954426
2194,42.30221
2195,44.788536
2196,43.688736
2197,36.99187
2198,35.575054
2199,32.942738
2200,31.62573
2201,38.117687
2202,47.898254
2203,47.12116
2204,46.974194
2205,15.021891
2206,19.710577
2207,11.238235
2208,40.460457
2209,41.707954
2210,46.48037
2211,43.610737
2212,26.424284
2213,18.252705
2214,19.428381
2215,16.452827
2216,6.7219443
2217,19.688091
2218,42.963974
2219,47.56021
2220,48.007065
2221,47.107323
2222,46.750072
2223,44.603287
2224,12.900798
2225,17.012127
2226,18.074041
2227,19.99628
2228,11.069101
2229,9.15115
2230,21.488333
2231,45.630466
2232,47.882835
2233,47.917328
2234,48.438313
2235,46.94812
2236,44.97423
2237,13.310812
2238,19.861
2239,28.211586
2240,17.51388
2241,24.030165
2242,34.493504
2243,48.520718
2244,48.55521
2245,48.02456
2246,48.607895
2247,47.642174
2248,46.558155
2249,26.585306
2250,12.76168
2251,21.818045
2252,20.21895
2253,15.636968
2254,15.804329
2255,14.250992
2256,6.548451
2257,15.007127
2258,21.804312
2259,25.655346
2260,47.69793
2261,48.21653
2262,47.167625
2263,27.292067
2264,18.068178
2265,16.718529
2266,35.93759
2267,47.24944
2268,44.70672
2269,44.151722
2270,42.768
2271,39.818806
2272,39.406055
2273,39.98637
2274,41.25338
2275,43.067406
2276,35.35293
2277,35.638844
2278,48.970615
2279,48.018307
2280,48.438198
2281,47.786636
2282,25.988194
2283,26.12456
2284,22.726753
2285,20.122972
2286,23.373375
2287,21.933985
2288,12.259684
2289,40.981094
2290,45.837185
2291,23.227962
2292,12.505649
2293,16.864002
2294,19.184628
2295,17.411459
2296,17.236147
2297,45.315132
2298,41.08742
2299,48.24813
2300,46.940628
2301,21.18827
2302,20.208418
2303,17.484056
2304,19.093294
2305,10.297113
2306,7.702415
2307,39.13219
2308,44.0024
2309,48.59578
2310,47.35866
2311,48.081512
2312,47.099247
2313,44.30199
2314,23.683353
2315,49.37198
2316,48.618347
2317,47.227375
2318,23.236876
2319,15.554283
2320,20.437195
2321,21.373951
2322,16.488335
2323,7.9226837
2324,16.24681
2325,37.15253
2326,48.07802
2327,48.79315
2328,48.356564
2329,47.99931
2330,46.967133
2331,39.98894
2332,27.440636
2333,24.602636
2334,17.917833
2335,16.133186
2336,13.246814
2337,36.89333
2338,30.437067
2339,33.1651
2340,47.174538
2341,42.126167
2342,40.56614
2343,42.30301
2344,37.44777
2345,43.789364
2346,47.138523
2347,46.83228
2348,14.814701
2349,23.86493
2350,22.17083
2351,18.589867
2352,21.786293
2353,42.660248
2354,47.434906
2355,48.02914
2356,46.91126
2357,43.334496
2358,15.31603
2359,20.53166
2360,17.267233
2361,14.902447
2362,15.443681
2363,9.049702
2364,6.859308
2365,35.166588
2366,47.907093
2367,48.583023
2368,46.982445
2369,43.379887
2370,23.121078
2371,15.047148
2372,34.480663
2373,43.078747
2374,48.91331
2375,47.35302
2376,12.691207
2377,21.266054
2378,16.924442
2379,13.699382
2380,7.650664
2381,35.55108
2382,40.211365
2383,48.387558
2384,47.30166
2385,43.842144
2386,12.863579
2387,19.848482
2388,16.629652
2389,34.80585
2390,48.09841
2391,48.87772
2392,48.729073
2393,26.468853
2394,25.567265
2395,20.238115
2396,20.682163
2397,18.679716
2398,47.933666
2399,48.23395
2400,47.76326
2401,41.406334
2402,35.275673
2403,33.740005
2404,34.199635
2405,34.88907
2406,41.680923
2407,43.253143
2408,36.045277
2409,47.29386
2410,46.07512
2411,32.131355
2412,25.696869
2413,31.562006
2414,25.411999
2415,27.869705
2416,13.823723
2417,41.72571
2418,48.446247
2419,47.013817
2420,22.349846
2421,18.171692
2422,47.378155
2423,46.350357
2424,12.755474
2425,13.525698
2426,15.103643
2427,15.711056
2428,12.582227
2429,13.276005
2430,6.2608476
2431,5.0298934
2432,36.26296
2433,48.135685
2434,47.253483
2435,22.196522
2436,15.390879
2437,20.748316
2438,21.787224
2439,16.022697
2440,14.468905
2441,39.422623
2442,47.19078
2443,46.91402
2444,46.140697
2445,43.368916
2446,14.33295
2447,19.167507
2448,19.922077
2449,13.739739
2450,11.893599
2451,15.902809
2452,48.207054
2453,38.739254
2454,25.428173
2455,26.926264
2456,14.077077
2457,34.19971
2458,29.382208
2459,46.970573
2460,45.53292
2461,38.061413
2462,40.552048
2463,40.846172
2464,35.41585
2465,32.739185
2466,38.616673
2467,40.019215
2468,46.032497
2469,47.76354
2470,48.272858
2471,47.43674
2472,47.111526
2473,23.668839
2474,14.981751
2475,17.078909
2476,22.272589
2477,20.768467
2478,20.36266
2479,14.143925
2480,17.280956
2481,43.908875
2482,45.615135
2483,47.28106
2484,47.14506
2485,46.743336
2486,46.436337
2487,13.443235
2488,16.58141
2489,25.20248
2490,22.801916
2491,20.914165
2492,24.301083
2493,18.403772
2494,48.53321
2495,43.79362
2496,48.61164
2497,47.28784
2498,47.611767
2499,46.57679
2500,43.768295
2501,19.704855
2502,14.452604
2503,15.712761
2504,9.878027
2505,19.645899
2506,43.754276
2507,49.572098
2508,48.90178
2509,48.121307
2510,45.171062
2511,14.235048
2512,22.327166
2513,18.565796
2514,17.187992
2515,18.660583
2516,16.538374
2517,34.105545
2518,34.8833
2519,17.437704
2520,22.30331
2521,18.227062
2522,16.856787
2523,11.097111
2524,9.740803
2525,18.807955
2526,33.740276
2527,41.319725
2528,47.221737
2529,47.630005
2530,48.161663
2531,18.907764
2532,21.102697
2533,16.520699
2534,21.203543
2535,29.26318
2536,42.80595
2537,45.008022
2538,45.02372
2539,39.746216
2540,37.269554
2541,37.945076
2542,37.99729
2543,43.274906
2544,46.682877
2545,48.879707
2546,49.67571
2547,47.698246
2548,33.427868
2549,29.631916
2550,27.317211
2551,22.945988
2552,17.618536
2553,26.430532
2554,40.142975
2555,43.708557
2556,47.967365
2557,48.17519
2558,47.515827
2559,48.1383
2560,45.44876
2561,30.580587
2562,18.570133
2563,20.969313
2564,28.321722
2565,19.612354
2566,16.596596
2567,36.66357
2568,47.440796
2569,44.195747
2570,15.462854
2571,21.663643
2572,17.674158
2573,17.548628
2574,12.469205
2575,47.817177
2576,24.370823
2577,11.778163
2578,11.87377
2579,42.51732
2580,38.44276
2581,48.28523
2582,47.360985
2583,46.20728
2584,46.82603
2585,44.29033
2586,18.113611
2587,27.683702
2588,21.453932
2589,23.42852
2590,20.907381
2591,38.249847
2592,32.73846
2593,43.167675
2594,47.68162
2595,46.627018
2596,22.846548
2597,27.811663
2598,25.986536
2599,21.881811
2600,21.622698
2601,18.7996
2602,17.526012
2603,38.7694
2604,47.509064
2605,47.863792
2606,46.83674
2607,42.540104
2608,44.60966
2609,43.505543
2610,41.635647
2611,40.15974
2612,39.696056
2613,44.79013
2614,38.212917
2615,48.44045
2616,48.538647
2617,45.005962
2618,30.702744
2619,21.098503
2620,22.38734
2621,28.319115
2622,21.807198
2623,19.47752
2624,21.492004
2625,18.18906
2626,39.532597
2627,48.290432
2628,48.12013
2629,47.325684
2630,24.462976
2631,23.611246
2632,17.51403
2633,18.2167
2634,16.32737
2635,40.099316
2636,45.825348
2637,41.666363
2638,45.104725
2639,46.83317
2640,47.868973
2641,46.469185
2642,23.224428
2643,14.365839
2644,16.24438
2645,13.232816
2646,14.190954
2647,13.235789
2648,7.3630023
2649,43.95154
2650,47.607357
2651,47.695206
2652,48.249924
2653,47.45864
2654,24.539864
2655,16.037996
2656,17.822956
2657,16.714712
2658,18.576227
2659,43.083366
2660,36.164364
2661,47.63065
2662,48.86964
2663,47.38296
2664,47.234936
2665,23.577469
2666,13.094805
2667,20.006657
2668,16.943434
2669,17.26568
2670,19.100807
2671,43.229424
2672,34.89645
2673,20.574272
2674,18.653458
2675,19.392548
2676,30.288042
2677,35.46414
2678,36.296173
2679,46.354805
2680,46.103424
2681,45.512432
2682,42.770275
2683,41.340717
2684,39.983093
2685,39.13935
2686,48.473118
2687,47.444283
2688,47.507275
2689,45.59542
2690,26.536465
2691,16.945309
2692,19.754684
2693,13.308778
2694,36.920372
2695,44.568596
2696,40.631626
2697,47.255905
2698,46.690903
2699,45.665432
2700,10.118948
2701,12.477607
2702,12.162099
2703,12.554742
2704,35.422577
2705,39.79857
2706,50.61937
2707,52.89336
2708,24.964197
2709,30.07309
2710,26.462479
2711,26.880892
2712,24.328693
2713,24.208317
2714,18.967985
2715,47.273563
2716,47.19007
2717,46.829895
2718,23.559835
2719,15.53875
2720,20.672037
2721,15.652587
2722,17.403296
2723,14.811239
2724,9.764482
2725,21.274603
2726,37.13676
2727,48.23336
2728,48.595493
2729,45.459442
2730,20.568497
2731,14.460442
2732,10.105668
2733,20.540358
2734,35.720184
2735,48.21772
2736,49.853348
2737,49.033657
2738,49.35727
2739,48.99751
2740,41.1997
2741,27.063452
2742,22.404753
2743,20.85942
2744,20.786087
2745,17.86113
2746,18.307095
2747,39.039494
2748,48.70078
2749,48.253326
2750,47.582546
2751,43.587124
2752,43.47512
2753,38.711685
2754,42.274593
2755,37.65939
2756,35.78761
2757,48.711098
2758,48.048103
2759,47.530964
2760,23.065079
2761,17.382294
2762,16.973871
2763,10.928829
2764,22.098473
2765,41.04671
2766,46.748325
2767,48.853573
2768,48.96245
2769,47.848045
2770,44.89017
2771,13.75077
2772,21.118061
2773,19.590101
2774,16.38076
2775,19.057625
2776,34.93417
2777,44.201084
2778,43.521076
2779,48.514828
2780,47.674095
2781,48.205814
2782,47.503376
2783,43.35689
2784,22.322119
2785,12.7202635
2786,20.056683
2787,16.712698
2788,14.44692
2789,8.35047
2790,18.981485
2791,33.973354
2792,44.253574
2793,39.125633
2794,44.52623
2795,48.930695
2796,47.191376
2797,15.741304
2798,21.17857
2799,19.115252
2800,17.274733
2801,15.1973295
2802,17.187145
2803,15.285991
2804,19.565447
2805,35.538765
2806,48.479935
2807,49.11205
2808,48.02731
2809,24.825346
2810,15.786184
2811,20.382668
2812,16.75476
2813,15.363221
2814,20.400043
2815,42.83444
2816,37.45204
2817,47.988365
2818,27.353598
2819,26.865892
2820,22.996977
2821,20.017637
2822,33.020924
2823,39.95794
2824,34.479847
2825,42.126015
2826,45.366577
2827,45.501625
2828,45.193695
2829,42.097145
2830,40.034584
2831,38.736294
2832,37.737156
2833,38.5303
2834,37.142883
2835,35.58616
2836,37.36461
2837,47.92016
2838,46.753544
2839,13.480717
2840,20.543856
2841,20.036
2842,18.834423
2843,16.489708
2844,17.295057
2845,11.64885
2846,36.80677
2847,44.39189
2848,49.405838
2849,47.877045
2850,48.721962
2851,47.960556
2852,47.344414
2853,45.21978
2854,16.964523
2855,17.695185
2856,44.441734
2857,37.542744
2858,41.956547
2859,49.22094
2860,23.355326
2861,14.840026
2862,13.966777
2863,21.35705
2864,16.851517
2865,7.484676
2866,18.735397
2867,32.05508
2868,40.788628
2869,32.258595
2870,20.646717
2871,19.352592
2872,19.411694
2873,17.65593
2874,12.726976
2875,38.4354
2876,47.47834
2877,49.157063
2878,47.76896
2879,48.45391
2880,26.290062
2881,15.83634
2882,19.18921
2883,20.509888
2884,17.876814
2885,15.544412
2886,10.832578
2887,45.813473
2888,41.24552
2889,47.944244
2890,46.867992
2891,46.265755
2892,40.240284
2893,20.62451
2894,22.098104
2895,19.280205
2896,18.539042
2897,17.513657
2898,25.616156
2899,40.170803
2900,35.9538
2901,48.311512
2902,47.893875
2903,39.427437
2904,39.65363
2905,41.099754
2906,43.080154
2907,38.41052
2908,40.56344
2909,36.473965
2910,35.398323
2911,47.215794
2912,47.063103
2913,24.861437
2914,15.343324
2915,26.894665
2916,21.913702
2917,23.341484
2918,39.262386
2919,44.387302
2920,45.789455
2921,47.608364
2922,46.948612
2923,24.124924
2924,18.787441
2925,20.347809
2926,14.113581
2927,8.941315
2928,8.482979
2929,39.405502
2930,48.40586
2931,47.983635
2932,13.919665
2933,17.212475
2934,18.962107
2935,19.257772
2936,16.798351
2937,9.177589
2938,45.67979
2939,40.650078
2940,48.907635
2941,48.00325
2942,47.69625
2943,16.741653
2944,24.720049
2945,23.159977
2946,11.729118
2947,19.720015
2948,44.64356
2949,37.216835
2950,42.2435
2951,48.743027
2952,44.87607
2953,23.875216
2954,15.566057
2955,21.995111
2956,16.349731
2957,15.80432
2958,16.820248
2959,21.21229
2960,38.37309
2961,37.117447
2962,48.187344
2963,49.220127
2964,40.93859
2965,26.755188
2966,22.104921
2967,24.621775
2968,25.015553
2969,22.0199
2970,22.355633
2971,30.302345
2972,45.377426
2973,47.670418
2974,47.511284
2975,43.60314
2976,40.71306
2977,34.51496
2978,47.43077
2979,26.114624
2980,17.65146
2981,16.190517
2982,17.194073
2983,14.099203
2984,11.75009
2985,44.417797
2986,48.070942
2987,47.390972
2988,47.323948
2989,44.293877
2990,13.299627
2991,15.958872
2992,22.857954
2993,22.875557
2994,14.777722
2995,10.476346
2996,19.238472
2997,44.27013
2998,44.84236
2999,48.585392
3000,47.256317
3001,47.09251
3002,23.252178
3003,15.859683
3004,16.273014
3005,8.3880825
3006,39.751534
3007,44.655266
3008,47.463234
3009,44.752304
3010,18.828894
3011,17.402891
3012,21.340672
3013,38.10778
3014,43.612694
3015,36.03729
3016,48.82425
3017,24.446503
3018,20.410965
3019,15.565185
3020,15.849825
3021,10.915121
3022,20.517256
3023,32.02805
3024,46.20994
3025,38.674255
3026,18.218859
3027,16.80742
3028,18.414886
3029,17.902143
3030,17.487017
3031,34.86866
3032,44.765564
3033,47.226643
3034,47.02105
3035,47.197277
3036,43.725986
3037,38.321857
3038,38.100895
3039,39.49146
3040,38.668007
3041,40.012962
3042,36.735947
3043,44.65355
3044,42.52935
3045,44.97439
3046,47.58255
3047,47.58151
3048,44.326935
3049,15.304515
3050,23.278404
3051,17.080622
3052,17.236942
3053,14.429875
3054,15.835597
3055,11.806669
3056,45.135223
3057,48.208626
3058,48.530724
3059,47.58613
3060,47.94076
3061,16.44387
3062,23.162323
3063,16.771364
3064,14.552929
3065,16.827236
3066,15.564028
3067,12.338666
3068,43.95043
3069,40.50095
3070,49.074787
3071,48.691734
3072,47.989296
3073,47.682297
3074,24.34667
3075,23.177801
3076,23.929853
3077,17.173883
3078,17.078396
3079,17.422932
3080,11.2191
3081,37.332478
3082,44.90818
3083,45.032803
3084,48.908295
3085,48.19398
3086,47.787216
3087,23.978098
3088,16.461853
3089,22.007786
3090,22.876291
3091,15.486706
3092,16.129642
3093,14.187113
3094,37.53711
3095,36.9142
3096,48.918423
3097,47.23813
3098,24.033773
3099,19.34485
3100,21.261843
3101,15.833045
3102,16.054867
3103,16.953924
3104,10.582873
3105,38.0633
3106,37.698517
3107,48.069366
3108,47.830112
3109,46.932407
3110,22.40484
3111,19.60631
3112,18.722153
3113,20.094473
3114,33.420498
3115,36.30254
3116,46.656395
3117,46.483513
3118,43.36973
3119,39.000263
3120,37.293915
3121,37.340458
3122,38.274914
3123,40.60849
3124,39.499607
3125,34.402096
3126,35.502083
3127,34.473957
3128,42.95702
3129,48.206078
3130,48.253334
3131,47.47213
3132,47.05345
3133,24.908323
3134,14.829591
3135,16.986462
3136,21.513365
3137,21.964466
3138,15.915971
3139,11.073429
3140,47.58995
3141,22.800905
3142,15.905587
3143,17.063065
3144,12.08167
3145,10.657463
3146,48.30084
3147,48.821575
3148,46.892265
3149,44.461502
3150,13.275883
3151,10.387896
3152,33.218174
3153,43.027054
3154,48.222748
3155,47.18856
3156,13.127933
3157,21.683283
3158,17.759893
3159,15.801972
3160,15.830587
3161,49.960747
3162,45.7294
3163,24.329828
3164,15.120034
3165,20.881298
3166,18.021942
3167,19.98242
3168,15.885498
3169,9.245672
3170,19.945341
3171,35.092964
3172,48.879967
3173,50.242245
3174,49.166973
3175,23.533936
3176,18.875021
3177,18.135366
3178,20.798222
3179,17.25721
3180,18.808167
3181,15.945501
3182,17.118124
3183,41.03467
3184,36.559998
3185,36.21528
3186,45.577785
3187,47.676
3188,47.204258
3189,46.879047
3190,45.77579
3191,40.008587
3192,36.098087
3193,41.55073
3194,40.6365
3195,37.345905
3196,47.788414
3197,48.806274
3198,48.657234
3199,48.03052
3200,48.514053
3201,45.78838
3202,26.689642
3203,16.635475
3204,21.410242
3205,15.166217
3206,10.027882
3207,37.2377
3208,44.326145
3209,39.178272
3210,47.93221
3211,46.644634
3212,47.654106
3213,46.809742
3214,44.508583
3215,16.345867
3216,20.923971
3217,15.353704
3218,39.131878
3219,39.38478
3220,43.678978
3221,48.814987
3222,47.470325
3223,47.6181
3224,22.032402
3225,23.102516
3226,18.690409
3227,9.264842
3228,36.334293
3229,37.54373
3230,42.601784
3231,48.904606
3232,46.74079
3233,48.489155
3234,47.172245
3235,21.973783
3236,18.373476
3237,15.450477
3238,17.842676
3239,10.017317
3240,20.483133
3241,43.126102
3242,49.169567
3243,48.15963
3244,23.843985
3245,13.606405
3246,16.264158
3247,19.887072
3248,20.444178
3249,16.248085
3250,13.493221
3251,14.240495
3252,18.130796
3253,35.921925
3254,32.19517
3255,36.751617
3256,47.910538
3257,48.391434
3258,24.080822
3259,23.60298
3260,16.986124
3261,15.810028
3262,39.12392
3263,37.037533
3264,32.85756
3265,45.624527
3266,47.16969
3267,40.335136
3268,38.400726
3269,40.871117
3270,41.617977
3271,37.086353
3272,47.285294
3273,47.218754
3274,45.889553
3275,17.282234
3276,20.688364
3277,18.355808
3278,12.495477
3279,21.204945
3280,37.847492
3281,46.607384
3282,47.371735
3283,46.213642
3284,24.07395
3285,20.463497
3286,19.023647
3287,18.325386
3288,15.535932
3289,16.607233
3290,11.987448
3291,10.158182
3292,38.560524
3293,44.772602
3294,38.50518
3295,37.76181
3296,47.585354
3297,48.319935
3298,44.446922
3299,21.99094
3300,17.978388
3301,15.940668
3302,49.17624
3303,48.315117
3304,48.869835
3305,47.9272
3306,24.583721
3307,18.151646
3308,20.933134
3309,18.204952
3310,15.335978
3311,11.353348
3312,19.65319
3313,35.044132
3314,48.10154
3315,49.561348
3316,46.61391
3317,44.237076
3318,23.101204
3319,14.8432
3320,15.056923
3321,20.151907
3322,19.192312
3323,15.362465
3324,14.485332
3325,11.7708845
3326,7.995063
3327,17.404541
3328,36.631138
3329,42.152477
3330,48.425262
3331,47.714676
3332,23.05383
3333,24.910517
3334,44.462498
3335,47.24194
3336,46.82509
3337,46.51809
3338,43.107315
3339,42.13063
3340,39.199314
3341,40.195515
3342,40.175488
3343,36.10749
3344,27.836432
3345,36.60845
3346,46.717438
3347,47.230366
3348,45.502357
3349,43.721992
3350,23.267357
3351,17.409906
3352,17.953028
3353,14.068426
3354,9.628294
3355,16.227757
3356,36.88996
3357,43.53901
3358,48.492386
3359,48.848534
3360,23.51579
3361,20.844284
3362,21.515394
3363,15.067383
3364,10.921176
3365,16.511341
3366,38.70287
3367,47.67765
3368,44.95243
3369,23.961739
3370,14.886424
3371,36.960583
3372,40.831226
3373,48.056904
3374,49.930557
3375,49.381596
3376,48.872307
3377,26.473753
3378,13.233462
3379,13.5456085
3380,20.713276
3381,15.380746
3382,14.6961975
3383,14.747245
3384,6.772959
3385,16.882729
3386,33.235138
3387,47.208035
3388,27.478456
3389,25.371027
3390,10.211817
3391,16.569664
3392,28.017887
3393,49.193043
3394,49.86813
3395,48.738056
3396,47.621265
3397,23.47091
3398,27.777266
3399,19.9672
3400,21.392828
3401,20.725721
3402,18.896917
3403,20.246483
3404,24.620333
3405,44.1812
3406,47.621014
3407,47.45902
3408,47.19797
3409,46.335644
3410,47.024693
3411,42.47791
3412,41.393585
3413,41.02927
3414,36.204
3415,47.389748
3416,45.11617
3417,28.09328
3418,31.930151
3419,19.687359
3420,21.324594
3421,16.007532
3422,15.820653
3423,42.29974
3424,48.949974
3425,49.139957
3426,48.78158
3427,45.702915
3428,30.1256
3429,33.8015
3430,30.904606
3431,26.249352
3432,27.0704
3433,19.813004
3434,19.939957
3435,32.48598
3436,46.817997
3437,50.827583
3438,51.387184
3439,48.911655
3440,49.024826
3441,29.753946
3442,26.638489
3443,26.692003
3444,18.040676
3445,16.042328
3446,28.07236
3447,44.54018
3448,50.20489
3449,47.852116
3450,48.08354
3451,47.67887
3452,44.935272
3453,37.599148
3454,26.979948
3455,21.481342
3456,22.115541
3457,20.450768
3458,12.340267
3459,47.28419
3460,48.801804
3461,47.77048
3462,47.190533
3463,46.657753
3464,18.986244
3465,15.807683
3466,20.172997
3467,20.010666
3468,13.634376
3469,39.206066
3470,48.3286
3471,47.225716
3472,31.732855
3473,24.131113
3474,24.7057
3475,23.728586
3476,35.917683
3477,42.46698
3478,37.037815
3479,43.345203
3480,46.128193
3481,46.541862
3482,46.602592
3483,46.32965
3484,45.824215
3485,47.006477
3486,45.569016
3487,43.86008
3488,40.71296
3489,41.03528
3490,41.01247
3491,44.660473
3492,42.382908
3493,46.495834
3494,44.196266
3495,37.790184
3496,29.224829
3497,20.420275
3498,14.540002
3499,10.247645
3500,22.5279
3501,45.871464
3502,39.635334
3503,41.987923
